project_id,rank,type_encoded,value,effort,risk,stakeholder_priority,w2v_0,w2v_1,w2v_2,w2v_3,w2v_4,w2v_5,w2v_6,w2v_7,w2v_8,w2v_9,w2v_10,w2v_11,w2v_12,w2v_13,w2v_14,w2v_15,w2v_16,w2v_17,w2v_18,w2v_19,w2v_20,w2v_21,w2v_22,w2v_23,w2v_24,w2v_25,w2v_26,w2v_27,w2v_28,w2v_29,w2v_30,w2v_31,w2v_32,w2v_33,w2v_34,w2v_35,w2v_36,w2v_37,w2v_38,w2v_39,w2v_40,w2v_41,w2v_42,w2v_43,w2v_44,w2v_45,w2v_46,w2v_47,w2v_48,w2v_49,w2v_50,w2v_51,w2v_52,w2v_53,w2v_54,w2v_55,w2v_56,w2v_57,w2v_58,w2v_59,w2v_60,w2v_61,w2v_62,w2v_63,w2v_64,w2v_65,w2v_66,w2v_67,w2v_68,w2v_69,w2v_70,w2v_71,w2v_72,w2v_73,w2v_74,w2v_75,w2v_76,w2v_77,w2v_78,w2v_79,w2v_80,w2v_81,w2v_82,w2v_83,w2v_84,w2v_85,w2v_86,w2v_87,w2v_88,w2v_89,w2v_90,w2v_91,w2v_92,w2v_93,w2v_94,w2v_95,w2v_96,w2v_97,w2v_98,w2v_99
P19,11,1,1.2492311629390214,-1.0235106036247805,0.05501409916959983,1.2465954280819804,-0.003470597,0.007702172,7.751837e-05,-0.0011571237,-0.0028968642,-0.010075882,0.0038502794,0.0071258945,-0.0059763202,-0.0019850472,-0.0043753358,-0.003731005,0.0026643134,0.001383429,0.0035756712,-0.0041768006,0.0019425482,-0.0058953166,-0.0021292334,-0.014162679,0.002864993,0.0029742783,0.00016575132,-0.0011830379,-0.006478782,0.0017993685,-0.0041282196,-0.007979209,-0.004770012,-0.0007172577,0.008569487,0.001970374,0.0066939434,-0.00036823493,-0.0052338406,0.008077359,-0.008328495,-0.0056762532,-0.005948606,-0.010730344,0.0012544724,-0.0007789345,-0.004331323,0.0005326759,0.0033260575,-0.0045798505,-0.001627452,-0.00392247,0.0028828369,0.003950812,0.0014405773,-0.0076536275,-0.005397739,-0.0003010246,-0.0015594393,0.008232398,-0.0013390889,0.0022652945,-0.004995427,0.0023450856,0.0039811176,0.00017974374,-0.0033146397,-3.8569327e-05,-0.0052845636,0.0075996714,0.0013113946,0.0032189065,-0.007797177,0.010839945,-0.007700218,-0.0023183678,0.0027445292,-0.0042855497,0.0050337957,0.004011036,0.0016857069,-0.00046729363,-0.0012818966,0.0025680608,-0.0020674057,-0.00049288763,-0.005238983,0.007559863,0.0026822155,-0.00027462532,0.0039494056,0.0053380504,0.008004871,-0.00200589,0.010404246,0.0040043322,-0.0029753582,0.007868165,0.0069690268,0.004043401,0.0042658076,-0.004232522,0.0033736667,0.0009190948
P19,6,0,1.2492311629390214,1.1638120571553685,1.6404204116026129,1.2465954280819804,-0.0034549667,0.0022113016,0.00021234207,0.004416988,0.0024444484,-0.01050552,0.0031907272,0.008912815,-0.0064489366,-0.0022720736,-0.0048775338,-0.00844429,-0.0003138908,0.003252125,0.0042121317,-0.006425973,-0.0016364348,-0.0024562913,-0.0034163375,-0.008978452,0.002081762,0.0031005607,-0.003995101,0.0013966025,-0.0014216357,-0.0014720024,-0.0022452585,-0.006047013,-0.007871574,0.0004471154,0.004335841,0.005245434,-0.0018885912,-0.003152831,0.0006581573,0.007056144,-0.0013237104,-0.007021603,-0.00993334,-0.012607962,-0.0012786792,-0.004710801,-0.0024511556,-0.004600535,0.0025902814,-0.0046245703,8.0045604e-05,-0.004012623,0.0015383572,0.0045785704,0.006716133,-0.008725129,-0.00018267415,0.0022479664,-0.007322235,0.0033441028,0.0019158504,8.364243e-05,-0.0013087923,0.0055122524,0.005501491,-0.0027802435,-0.0034363174,-0.0052483813,-0.0077332216,0.0049878513,0.0028668875,0.0037287534,-0.0044085765,0.008099558,-0.0034299449,0.00018369377,0.004033276,-0.008029935,0.0074266526,0.0017334489,-0.0005356291,-0.0008093193,-0.00076689146,0.002393939,-0.0028169819,-0.0012226393,0.0009049421,0.0026927162,-0.0017645156,0.002098906,-0.001929618,0.007998332,0.012090448,-0.0037949644,0.0066650957,-0.00057063514,-0.002003992,0.0015064061,0.009036882,0.0033371244,0.0060537574,-0.009228535,0.006597015,-0.003943416
P19,6,0,1.2492311629390214,1.1638120571553685,1.6404204116026129,1.2465954280819804,-0.003095049,0.006069108,0.0001577627,-0.0015127308,0.0012096656,-0.0038498968,0.0041339844,0.0045107766,-0.0009947625,-0.0032466254,-0.0006976261,-0.0013053713,0.0006244186,0.0036165216,0.0036578563,-0.004528801,-0.00081999926,-0.0003532668,-0.0019838102,-0.0034668134,0.0027621784,0.00040283246,-0.0028445893,-0.0030490053,-0.0037309781,-0.0006834063,-0.0017358484,-0.004202003,-0.004344686,-0.00032205303,0.0033534796,-0.0024033189,-0.00042881924,-0.00083698455,-0.0016322607,0.0067050173,-0.001413032,-0.002651492,-0.003377969,-0.008897851,0.0015212168,-0.002634256,-0.0010364373,-0.0010221179,0.0024770705,-0.0045594494,-0.0042451164,-0.0004098359,0.0018826757,0.0033517387,0.0057366663,-0.0040075304,0.0017075876,-0.0013745166,-0.0025476706,0.0017993709,0.0007067473,0.00010745109,-0.004363935,0.0017653756,0.00095416664,-0.0014906392,-0.001644741,-0.00085159426,-0.004101674,0.0033090115,-0.00027342746,0.0020684218,-0.0036965602,0.0034425254,-0.004135746,-0.00081933883,0.001660906,-0.0019753955,0.0050717355,0.0017010232,-0.001297057,-0.0023113661,-0.0011550796,0.0048881117,-4.0663126e-05,-2.69569e-05,-0.003524548,0.003776356,0.00019790613,0.0015380387,-0.0012594161,0.006102291,0.0057276012,0.002590078,0.004754794,0.003156507,-0.00055950263,-0.001263142,0.0035276848,0.0016514577,0.0033346624,-0.0053597637,0.003590978,-0.005389803
P19,6,0,1.2492311629390214,-1.0235106036247805,-0.7376890570469067,1.2465954280819804,-0.0007391993,0.003628811,-0.0017755427,-0.0008472314,0.0007712167,-0.003682349,0.0064429273,0.008048417,-0.000570971,0.0030989011,-0.0006788133,-0.0034339754,-0.0014722758,3.4508845e-05,0.0008001627,-0.0013904342,-0.0005860523,-0.00086188404,-0.00037987082,-0.004106688,0.0016369447,0.0020053627,0.0026414834,-0.00041512054,-0.0017809819,-0.0017217455,-0.0020635189,-0.005667718,-0.0022534768,-0.00046816625,-0.00015513768,-0.0007806029,-0.000664142,-0.0034388786,0.0011571278,0.0045936704,-0.001117925,-0.0036622307,-0.0012950659,-0.0077728136,0.0013123952,-0.0012755995,-0.000528103,0.00046249444,0.0019698157,-0.0027651845,-0.004767379,-0.0017571263,-0.00051394425,0.0014842998,0.003404318,-0.0019097559,-0.0005436069,0.0009307084,-0.0016004365,0.002945439,0.0011700166,1.1744571e-05,-0.004587133,-0.0004925086,0.0018194426,0.0026876377,-0.002376726,-0.0016565722,-0.004969616,0.00038200952,0.0020006471,0.0047993516,-0.0037810958,0.00285414,-0.005041565,-0.0019558682,0.0019762437,0.00023077075,0.00078555214,0.00507973,-0.0016711914,-0.0005409281,-0.0039075795,0.0020982819,-0.000650288,-0.0013163274,-0.003620782,0.00214374,-3.2616037e-05,0.00082084624,0.0010571901,0.0033219473,0.00713246,0.002537117,0.002662243,0.0021515808,-0.00096620707,0.00077492907,0.004204148,0.0031868701,0.001695982,-0.0018824657,0.00019915705,-0.004108863
P19,17,0,1.2492311629390214,0.070150726765294,1.6404204116026129,1.2465954280819804,-0.0001956108,0.005768144,0.0041222484,0.002215899,-0.00016495939,-0.010438131,-0.005221572,0.0036774464,-0.006341999,-0.003423605,-0.0027531139,-0.0034343887,-0.003859625,0.000950969,0.00257513,-0.0033537406,0.0027957829,-0.0031983443,-5.2576605e-05,-0.009421574,0.0046893684,0.0021131358,0.0025276863,-0.002597407,-0.00565323,0.0021054002,-0.0017193075,-0.0044219,-0.0092985155,-0.0054158834,0.005335291,0.0039465865,-0.0009794973,0.00063524005,-0.004199608,0.0036951979,-0.0019211009,-0.00028361895,-0.0066213347,-0.009361593,0.0013214648,-0.0018695213,-0.0025274272,-0.0004945023,-0.00013552289,-0.003091384,-0.003455889,-0.0012250447,0.0010899222,0.003901029,0.0036187626,-0.0023314774,-0.004647589,-0.004233092,-0.004043419,0.0036231403,0.0006090451,-0.0010484011,-0.0047425465,-0.005388114,-0.00019284878,0.0026850533,-0.008194857,0.001405659,-0.0032534641,-0.0048686,-0.0003740724,0.0027203257,-0.0026361241,0.005850927,-0.004508385,0.0013350544,0.005105967,0.0011026491,0.00706622,0.007306321,-0.00032227917,-0.006985438,-0.0036753837,0.006012981,0.0010377729,-0.004977904,-0.0032349215,0.0024910094,0.0037411028,0.0013306893,-0.0014679128,0.006224107,0.000119444914,-0.001007929,0.0017390015,-0.0016441768,-0.005772571,-0.0031175925,0.002242303,0.0017640407,-0.0021156345,-0.0067915404,0.0031483062,-0.0030794025
P19,11,0,0.08221855394588845,0.070150726765294,0.05501409916959983,0.08432851425260454,-0.0037435694,0.0031063873,-0.002112745,0.0012589897,0.0007167933,-0.004058071,0.0009759318,0.0014994395,-0.0005872944,-0.0010886204,-0.0010053556,-0.0042986786,-0.00012762578,-0.0008435652,0.000573317,-0.0017983894,-0.0018680361,-0.0025424936,0.0009270453,-0.0031734752,0.000931197,0.0016071177,0.001706188,0.0016301569,-0.0040093516,-0.00063761696,-0.0053922962,-0.002257805,-0.0015933476,0.0011159983,0.0010992425,0.0030587798,0.0028249938,-0.0029047437,-0.0010962879,0.0029485256,-0.0029748941,-0.002454433,-0.0010179817,-0.002766084,-0.000991818,-0.0013033672,-0.00042909905,-0.002596609,0.0023422556,-0.0034608024,-0.0019402219,-0.0022879813,0.0016566945,0.0036421411,0.0011722195,-0.0058845147,-0.0011238378,0.0007158246,-0.0010626004,0.0010297998,0.0009784622,0.0029297096,-0.0045647435,0.0018432796,-0.00019612732,-0.0027350977,-0.003742437,0.00039830443,-0.0037963672,0.0032769965,-0.00047356982,0.00024313021,-0.0033745256,0.0036453388,-0.004127407,0.0027346758,0.0008809866,-0.00019087196,0.00030888658,0.0019855644,-0.0014919112,-0.00017153926,-0.0022398063,0.0017833294,-0.00037158714,-0.0033367488,-0.0039145555,0.0018588044,0.0007146101,0.0019488605,-0.000512174,0.0046424805,0.0037903318,0.0025142627,0.0025809065,0.0012026993,-0.001779654,0.0026304172,0.005986311,0.0037306857,0.0030693065,0.0008311228,-0.00051477016,-0.003985472
P19,11,0,0.08221855394588845,0.070150726765294,0.05501409916959983,0.08432851425260454,-0.0017946443,0.0011319133,0.00029259443,-0.0005229058,0.0014986902,-0.0020062167,0.00041717384,0.0013562309,9.522235e-05,-0.0015630058,0.00020203093,-0.0021249605,0.00086403114,-0.0038561355,-0.0045756395,-0.0041497955,-0.001739883,0.0028361494,-0.0009254838,-0.0020749508,0.0013248704,0.0020087117,-0.00022878964,0.0016147209,0.002406984,-0.00019730978,-0.001585795,-0.0017241098,-0.0009897408,0.00038657594,0.0012302147,0.001017794,-0.0023191154,-0.0034597504,0.00053041655,0.00028720242,-0.002831534,-7.677922e-05,-0.0032680822,-0.004666672,8.6823246e-05,0.0009800436,0.0015628196,0.001694309,0.0035910648,-0.0034899092,0.000815003,-0.0015044374,-0.0015359251,0.0024909987,0.0011633753,-0.00092199014,0.0014984264,-0.00039733452,-0.0005106346,0.00015455042,-0.00048992457,0.0008841901,-0.0019747263,-0.00082808314,0.0014124218,0.00057465833,0.00046401343,0.0026568987,-0.007008302,-0.00021510827,0.0019430926,-0.002439221,-0.006444074,0.006336959,-0.0011313115,0.00056333037,-0.00028471532,-0.0026561925,0.0017592735,-0.0021987825,-0.0023749983,-0.006756387,-0.0018685261,0.0022517778,-0.00051921385,0.0028562867,0.0010422583,-0.0006169998,-0.00036137167,0.004233677,0.001702354,0.0030961316,0.0017438397,1.8950377e-05,0.0045311786,0.0011480927,0.0017161219,0.004378956,0.0021173956,0.00047818746,0.00056045665,0.0011493837,0.0040653283,3.7418213e-05
P19,11,1,0.08221855394588845,0.070150726765294,0.05501409916959983,0.08432851425260454,0.0020685697,0.004013182,-0.0024757574,0.0013782214,-0.0034908478,-0.0097475955,0.0043477807,0.0065818843,-0.0021998074,-0.00028086526,-0.001486503,-0.007674133,-0.0034985484,-0.00019833249,-0.0029483014,-0.000309499,0.0032173763,-0.0042933314,-0.0005181521,-0.008832458,0.003906544,0.005775388,0.0026685256,-0.0011076267,-0.0083720535,0.00574639,-0.0023284361,-0.002971121,-4.9632574e-05,-0.0017740519,0.005888712,0.0041366345,0.003237418,-0.0037451913,-0.0019889819,0.008576007,-0.0016465887,-0.005621705,0.0005406764,-0.011466177,0.005153503,-0.0068636965,-0.0020307046,-0.006297361,0.0013576001,0.001582596,-0.0054225125,-0.0019525685,0.00094864424,0.0004576618,0.0017230706,-0.00036286132,-0.0011997104,-0.00024582114,-0.0012689295,0.008460235,-0.0003930452,0.003555182,-0.008986192,-0.0020159418,-0.0014857937,0.0005505367,-0.00070403214,7.4656884e-05,-0.0018913121,0.0055097267,0.0029750976,0.004500719,-0.0018265982,0.011101121,-0.00830353,0.0009590795,0.0068305857,-0.0037136737,0.007346361,0.0068226955,-0.0027880138,-0.002618163,-0.00310561,0.00060569245,-0.002791249,0.0011360542,-0.004626479,0.010628637,-0.0002212725,0.0043026507,0.0012974082,0.0061829537,0.009126898,-0.0021842495,0.008587329,0.002834997,-0.002492748,0.0020032024,0.0043957825,0.004284405,0.003144385,-0.006153145,0.0039418777,-0.0051407064
P19,1,0,1.2492311629390214,0.070150726765294,0.05501409916959983,1.2465954280819804,-0.0023114681,0.0077794627,0.005405357,0.005854303,-0.002003623,-0.0116879465,0.0046840077,0.0101965,-0.0040955977,-0.0051445183,-0.0029071253,-0.006829337,-0.0020471057,0.0052088597,0.0028698444,0.0014184646,0.007895241,-0.008156478,-0.00039839055,-0.011001444,0.0074947802,0.0013285055,0.00122909,-0.0043545635,-0.007836185,0.0048833205,-0.0036352363,-0.006842078,-0.0022965136,0.0019055497,0.010379967,-0.0038802996,-0.0002877499,-0.002951454,-0.002557272,0.010838674,-0.0010855667,-0.005373234,-0.0077917115,-0.0077514513,0.005240818,-0.0051008402,-0.0033690855,0.0011641748,0.00046222509,-0.0018796467,-0.00536675,-0.0075711026,0.0056295274,0.0067724437,0.006312701,-0.0077919625,-0.0015099851,0.0029653907,-0.0044373805,0.0074047022,0.0028431434,0.002289307,-0.0025865983,0.0027033838,-0.0037018124,0.0007345927,-0.0020770747,-0.0048446236,-0.007134809,0.005519985,0.0028566532,-8.158386e-05,-0.0053575756,0.012228514,-0.008084631,-1.3119728e-05,0.007128886,-0.005297437,0.005313576,0.0040839943,-0.0028502103,-0.0042331032,-0.001942963,0.0034768744,-0.005901468,0.0014704594,-0.0024377543,0.0053312173,0.00062379875,-0.0037540146,-0.0007035892,0.011048524,0.01077888,-0.0003574392,0.008922082,0.0033192872,-0.0012286969,0.00095740834,0.005428292,0.0057659047,0.0056097517,-0.00419591,0.004681695,0.002550719
P19,1,0,1.2492311629390214,0.070150726765294,0.05501409916959983,1.2465954280819804,-0.0054958765,0.0074111596,0.0066452366,0.00091342215,1.2892298e-05,-0.01119244,0.0052442946,0.0126536,-0.0048717344,-0.003172298,-0.0059157587,-0.0116802575,-0.0025492401,0.0029615432,0.002032203,-0.0029718403,0.0062700883,-0.008507737,0.0026521615,-0.012604501,0.005985143,0.00407981,0.001612452,-0.004879815,-0.006081734,0.0049225385,-0.0074086133,-0.00892105,-0.005813209,0.0024620409,0.009262509,0.0007400238,0.0007436559,-0.0034901109,-0.003997157,0.0110972375,-0.002863352,-0.008758326,-0.0075050555,-0.012911573,0.004349837,-0.0048027597,-0.004292765,-5.0185015e-05,0.0007267096,-0.0055484925,-0.003861434,-0.009305226,0.0032136233,0.0070042685,0.00775243,-0.0101131825,-0.0007521205,0.0017741934,-0.0053322646,0.006171663,0.0051823356,0.005317854,-0.0061220787,0.0030204162,-0.0018083736,-0.0014068285,-0.002489328,-0.0039131367,-0.010021144,0.007979249,0.006384513,0.00085302285,-0.008858389,0.0113840895,-0.010643701,0.001935176,0.007108489,-0.0061129164,0.0091240695,0.0030898002,-0.00016515267,-0.0060877297,-0.0047486364,0.0053682793,-0.008725461,-0.00017048523,-0.0068823514,0.009227693,0.0002786062,-0.002225234,0.0016595853,0.012146623,0.0104707405,0.001261823,0.008370199,0.004624323,-0.0027216573,0.0023137368,0.009975335,0.007306762,0.00824762,-0.0052296896,0.00791087,0.0023587677
P19,1,0,1.2492311629390214,0.070150726765294,0.05501409916959983,1.2465954280819804,-0.00066347327,0.0045910273,0.0022610507,0.0039423117,-0.0014697349,-0.008921924,0.0045169536,0.010141135,-0.0059316033,-0.0031454186,-0.002952342,-0.0064886305,0.0005185648,0.0043926057,0.0005032755,-0.0035118987,0.0047623683,-0.010539492,0.00044932243,-0.0074776253,0.0034064054,0.0006619049,-0.002346645,-0.0015540122,-0.004806699,0.0012574252,-0.002428317,-0.008695986,-0.0026666985,-9.6933814e-05,0.0074383924,0.0019160405,0.00018618934,-0.0021900658,-0.00044429427,0.007094346,0.0012678726,-0.005170828,-0.005345026,-0.014007236,0.0015795149,-0.0007407569,-0.0028666614,0.0029902281,0.0014229139,-0.001249298,-0.004723519,-0.0020336912,0.0015407173,0.003588809,0.0044565573,-0.005472913,0.0013316447,-0.0005358777,-0.0024127853,0.007071226,0.001514245,0.0024243682,-0.004258805,0.0011231507,0.00015967671,0.000911128,-0.0043471605,-0.004133816,-0.0088988645,0.0026100483,0.0020547896,0.00038902683,-0.0069289645,0.005297573,-0.00683322,-0.0008052231,0.0036288938,-0.0051739737,0.005416738,0.0038545562,-0.0011797999,-0.0021081099,-0.0021750708,0.006070674,-0.0020189127,0.0009279137,-0.0045655086,0.0037352066,-0.00082584535,-0.0007462133,0.00011149327,0.0109822685,0.011748169,0.00095951237,0.006431284,0.005135783,-0.004920719,0.0037548402,0.004072534,0.001922055,0.0053403266,-0.0016345843,0.0071890694,-0.0014441154
P19,21,0,0.08221855394588845,-2.117171934014855,-0.7376890570469067,0.08432851425260454,7.1164744e-05,0.006169125,-0.0019726038,0.0028832383,0.001962831,-0.0061151707,0.002541567,0.0035934695,-0.003484409,-0.0025698794,-0.003927399,-0.008913558,0.0034433487,-0.0022858735,0.0014207987,-0.0003346954,0.0010730617,-0.0026083584,-0.002172242,-0.003436992,0.006929824,-0.0004351014,0.00089552277,-0.0032290989,-0.005398475,-0.0017934889,-0.0034985226,-0.002737672,-0.0036255897,2.8069015e-05,0.003620512,0.002826791,0.0008943729,-0.0018378583,-0.0048963185,0.002425904,-0.0035819085,-0.00783196,-0.00204081,-0.007512914,0.00023867002,-0.0027322778,-0.0037222002,0.002441568,-0.0003146328,-0.001615759,0.0030198244,-0.0017555319,0.0035323554,0.0014459533,0.003933434,-0.0021381758,-0.0051229293,-0.0014590954,-0.0021067508,0.0016395617,-0.0028040777,-0.0013815755,-0.0034489683,-0.004543133,-0.00327566,0.0014302016,0.003198957,-0.00091513194,0.00016366264,-0.0013939617,-0.0009897965,0.00354992,-0.003652557,0.001708695,-0.0042089643,-0.0003212057,0.0020193488,0.00025512007,0.0050572795,0.0015296163,-0.002453932,-0.003072675,-0.003893382,0.005087448,-0.0023875004,0.00088160834,-0.005228635,0.0047945497,-0.00065821054,-0.00058151,-0.0018410115,0.004595203,0.0051191323,-0.003960301,0.0038250668,0.0033217294,-0.005103432,0.007076831,0.0037125414,0.0031820186,0.0012553296,-0.0011715051,-4.0254854e-05,-0.004241674
P2,118,1,-1.0847940550472446,-1.0235106036247805,-1.5303922132634133,-1.0779383995767713,0.0032808199,0.011352165,0.001023834,-0.002216903,-0.00043340446,-0.009630809,0.0034829497,0.009738153,0.00067229423,0.0028059266,-0.0038774847,-0.011398375,-0.0040680324,-0.0025349003,-0.0035617924,-0.0005236417,0.0044343066,-0.0052181194,0.0008125898,-0.009285008,-0.0027376132,0.0068432167,0.0006738932,0.0016568284,-0.0026124665,0.0025264905,-0.0015585923,-0.0007511517,-0.002637906,0.0029153693,0.009030359,-0.005267316,0.00031745265,-0.00406075,-0.0030416197,0.005868554,0.0023899726,-0.006446293,0.0020484962,-0.013066107,-0.004296436,-0.0019654774,-0.0049725147,-0.0047707283,0.0022290002,-0.0031125061,-0.0035926164,-0.0018019881,0.001970506,-0.0016297151,-0.0006186265,-0.005245605,-0.000119336604,-0.0008142921,-0.0043240986,-0.0012972711,0.005890952,0.0020843712,-0.0086571,-0.00042339304,0.0018256996,-0.0016085086,0.0007924439,0.0017521877,-0.006904597,0.0048392517,-0.0032353303,0.0012389716,-0.006786067,0.0008977776,-0.009662409,0.0012944313,-0.0005883966,-0.0012780336,0.003905097,0.0034954795,-0.010467877,-0.0019422958,-0.0059169345,0.00020459713,-0.00010383436,0.0031666614,-0.00052666327,0.004986347,0.006374576,0.0031932846,-0.00071790616,0.0069473907,0.0073791915,0.0029740604,0.002573171,-0.00034387672,0.0010720857,-0.00075506483,0.010122793,0.0024428638,0.0013062424,-0.0012376485,9.9953635e-05,-0.0020875745
P2,118,1,-1.0847940550472446,-1.0235106036247805,-1.5303922132634133,-1.0779383995767713,0.0025551477,0.007898371,0.0027332462,-0.0009095437,-0.00031496742,-0.0063750604,0.0041545266,0.0068168156,-0.0005410282,0.0003158419,-0.0054839607,-0.010792358,-0.0016044766,-0.00072873733,-0.002100012,0.0016778077,0.002234179,-0.0035282504,-0.0028695618,-0.008041603,9.83244e-05,0.007846676,0.0013709088,0.0016267493,-0.0051392084,0.0044203443,-0.00051149586,-9.6855125e-05,-0.0031412034,0.003191062,0.0062212846,-0.0058565848,0.0024303265,-0.006359515,-0.0023305102,0.0032166957,0.0053397687,-0.005698242,0.0004294541,-0.012236811,-0.0056794714,-0.0035480938,-0.0017180552,-0.0032919296,0.0034793639,-0.0040524723,-0.001615032,-0.0036258907,0.0032661348,-0.0023140928,0.0012037926,-0.006955702,-0.00073134684,-0.0002008996,-0.001849232,-0.0009119857,0.0024779013,0.0016821387,-0.0075324783,0.0011379914,0.0028680407,0.0013204482,-0.0017227907,0.00029064837,-0.009471906,0.0063531683,-0.0030314662,0.0019026522,-0.006461438,-0.0007252755,-0.008351567,-0.00046305155,0.0019462213,-0.0019797622,0.0030224596,0.0031155378,-0.008491228,0.0006503911,-0.0059005157,0.0007812089,0.0020938944,0.0018350054,-0.0010489797,0.0069751167,0.0067500337,0.0041166293,0.0020503476,0.0071622906,0.008670039,0.0021373718,0.003464644,-0.0005695407,0.0007858953,-0.000663389,0.009449867,0.0018918095,0.0009629612,-0.0032273226,7.254556e-05,-0.0004289259
P2,101,1,-1.0847940550472446,0.070150726765294,-0.7376890570469067,-1.0779383995767713,-0.0025787542,0.009285155,0.0048013595,-0.0018766974,0.0020230254,-0.012712511,0.0039523337,0.0103277825,-0.0007019391,-0.0041378546,-0.0013438524,-0.010304226,-0.0048960354,-1.604348e-05,-0.004358646,-0.0020023913,0.0019447048,-0.004812994,-0.0034140074,-0.009296747,0.0041133803,0.0044846055,0.000889578,-0.000662121,-0.001352062,0.0030190886,-0.003187997,-0.002531227,-0.003927181,-0.0003967945,0.0045091296,-0.0011534337,0.002171457,-0.007508086,-0.0015368666,0.006652342,0.003446324,-0.005794158,-0.0017843108,-0.011903539,0.0010883268,-0.0048545836,-0.0015878896,-0.0021197745,0.003929182,-0.0044109505,-0.0032861517,-0.0029935194,0.0060900557,0.0061326493,0.003883597,-0.0065652737,0.00015432108,-0.00032231232,-0.003522694,0.0049549188,0.0032635408,-0.00026416915,-0.009243317,-6.8772584e-05,-0.0006815878,-0.000362259,-0.002885887,-0.004223752,-0.008868944,0.007169949,0.0027904902,0.003314786,-0.0047598993,0.005771045,-0.0093792835,0.002519696,0.0064404453,-0.0029675327,0.0068908953,0.0063750125,-0.00033687343,-0.0028284627,-0.0045313556,0.0017380917,-0.003576076,-0.00043077688,-0.006070761,0.005845427,0.00093905587,0.0034789017,0.0020718533,0.009751021,0.007336132,0.0030343828,0.0052398015,0.0017514335,0.0008018669,0.0023145275,0.008744095,0.003398584,0.0030684236,-0.0026021176,0.0030368732,-0.00039563712
P2,74,1,-1.0847940550472446,0.070150726765294,-1.5303922132634133,-1.0779383995767713,-0.0023121561,0.0059268763,0.0032141998,0.0011219089,0.0016240161,-0.009392179,0.0057350257,0.006897057,0.00038793328,-0.003569727,-0.0027192621,-0.005401944,-0.0031262245,0.0017894723,-0.002528466,-0.0046959426,0.0002596895,-0.0058200015,-0.0038568764,-0.009604054,0.004197354,0.0036380321,0.00094938243,-0.0020766403,-0.003346682,0.0029853296,-0.0012323323,-0.0048686797,-0.003987863,0.0013956027,0.0032785193,0.00018525883,-0.0007280271,-0.00511617,-0.003313053,0.006844797,0.002187208,-0.0045324443,-0.004360626,-0.007570951,0.0023968806,-0.00438471,-0.0024156265,-0.0013598518,0.0018533891,-0.0031412803,-0.0037430532,-0.0036261466,0.006212537,0.004247099,0.0008094278,-0.0014789257,-0.00070205866,0.00055500626,-0.0009876502,0.0028340265,0.0031714167,-0.0022442886,-0.008456503,-0.00040938472,4.8238844e-06,0.0015722753,-0.00073258154,-0.0053895665,-0.006874854,0.005204263,0.004588441,0.003229884,-0.0042813644,0.004759776,-0.0070261387,1.3939105e-05,0.004151035,-0.001214458,0.0052430546,0.004952174,0.0026428811,-0.0024278392,-0.0024756328,0.000136666,-0.0037047057,0.0021760664,-0.0047272956,0.0031949952,-0.0025001948,0.0017677369,0.0028801006,0.008908669,0.004401409,0.0037236593,0.0041852384,0.004363454,0.0036520865,0.0031749327,0.004906246,0.0027638264,0.003181773,-0.0008330876,0.0029238001,0.0013141267
P2,101,1,-1.0847940550472446,0.070150726765294,-0.7376890570469067,-1.0779383995767713,-0.001375324,0.0028271151,0.0021829214,-0.0035010416,0.001878981,-0.0052457787,0.0028554047,0.007069445,0.00020685827,-0.0003248283,-0.00036539024,-0.006137938,-0.0035064658,0.00405939,-0.0002499811,0.00013647016,0.00427155,-0.003143536,0.0015560596,-0.006079451,0.0022649108,0.0033141808,0.00568304,0.0012094043,-0.0012029445,0.0030779769,-0.00039486014,-0.0011832216,-0.0033804143,-0.0030175548,0.004465838,-0.00067619525,0.0061606294,0.00013346155,0.0010912152,0.0036141644,0.00064476515,-0.005521506,-0.0035161686,-0.008585265,0.0009746992,-0.0005338246,-0.00067240396,-0.0009176611,0.0014977611,-0.0010424333,0.00030146036,-0.0039749155,0.004744551,-0.0012406282,-0.00014600091,-0.001270764,0.0019220035,0.001817314,-0.0030329772,-0.0018184255,0.002238236,0.0028439078,-0.0044621485,-0.0012163031,0.0013500177,0.0023271774,-0.0033217706,-3.6563775e-05,-0.009616181,0.008158221,-0.003392138,0.002551162,-0.0031428665,0.00012921865,-0.0077832863,0.003736644,0.0018332766,-0.00090216927,0.005708864,0.0041408157,-0.0025738042,9.919056e-05,-0.004026806,0.0015207519,0.00010142589,3.5579185e-05,-0.00011523637,0.0027617845,0.0031717317,0.0034122681,-0.0019676315,0.002541434,0.005542576,0.0016689597,0.003016865,0.0005004468,0.0005000162,0.0039784526,0.004878589,0.0015554387,0.0031893898,-0.004315976,-0.00014960663,-0.00015200286
