id,project_id,value,effort,risk,stakeholder_priority,priority_score,rank,embedding_0,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,embedding_8,embedding_9,embedding_10,embedding_11,embedding_12,embedding_13,embedding_14,embedding_15,embedding_16,embedding_17,embedding_18,embedding_19,embedding_20,embedding_21,embedding_22,embedding_23,embedding_24,embedding_25,embedding_26,embedding_27,embedding_28,embedding_29,embedding_30,embedding_31,embedding_32,embedding_33,embedding_34,embedding_35,embedding_36,embedding_37,embedding_38,embedding_39,embedding_40,embedding_41,embedding_42,embedding_43,embedding_44,embedding_45,embedding_46,embedding_47,embedding_48,embedding_49,embedding_50,embedding_51,embedding_52,embedding_53,embedding_54,embedding_55,embedding_56,embedding_57,embedding_58,embedding_59,embedding_60,embedding_61,embedding_62,embedding_63,embedding_64,embedding_65,embedding_66,embedding_67,embedding_68,embedding_69,embedding_70,embedding_71,embedding_72,embedding_73,embedding_74,embedding_75,embedding_76,embedding_77,embedding_78,embedding_79,embedding_80,embedding_81,embedding_82,embedding_83,embedding_84,embedding_85,embedding_86,embedding_87,embedding_88,embedding_89,embedding_90,embedding_91,embedding_92,embedding_93,embedding_94,embedding_95,embedding_96,embedding_97,embedding_98,embedding_99,embedding_100,embedding_101,embedding_102,embedding_103,embedding_104,embedding_105,embedding_106,embedding_107,embedding_108,embedding_109,embedding_110,embedding_111,embedding_112,embedding_113,embedding_114,embedding_115,embedding_116,embedding_117,embedding_118,embedding_119,embedding_120,embedding_121,embedding_122,embedding_123,embedding_124,embedding_125,embedding_126,embedding_127,embedding_128,embedding_129,embedding_130,embedding_131,embedding_132,embedding_133,embedding_134,embedding_135,embedding_136,embedding_137,embedding_138,embedding_139,embedding_140,embedding_141,embedding_142,embedding_143,embedding_144,embedding_145,embedding_146,embedding_147,embedding_148,embedding_149,embedding_150,embedding_151,embedding_152,embedding_153,embedding_154,embedding_155,embedding_156,embedding_157,embedding_158,embedding_159,embedding_160,embedding_161,embedding_162,embedding_163,embedding_164,embedding_165,embedding_166,embedding_167,embedding_168,embedding_169,embedding_170,embedding_171,embedding_172,embedding_173,embedding_174,embedding_175,embedding_176,embedding_177,embedding_178,embedding_179,embedding_180,embedding_181,embedding_182,embedding_183,embedding_184,embedding_185,embedding_186,embedding_187,embedding_188,embedding_189,embedding_190,embedding_191,embedding_192,embedding_193,embedding_194,embedding_195,embedding_196,embedding_197,embedding_198,embedding_199,embedding_200,embedding_201,embedding_202,embedding_203,embedding_204,embedding_205,embedding_206,embedding_207,embedding_208,embedding_209,embedding_210,embedding_211,embedding_212,embedding_213,embedding_214,embedding_215,embedding_216,embedding_217,embedding_218,embedding_219,embedding_220,embedding_221,embedding_222,embedding_223,embedding_224,embedding_225,embedding_226,embedding_227,embedding_228,embedding_229,embedding_230,embedding_231,embedding_232,embedding_233,embedding_234,embedding_235,embedding_236,embedding_237,embedding_238,embedding_239,embedding_240,embedding_241,embedding_242,embedding_243,embedding_244,embedding_245,embedding_246,embedding_247,embedding_248,embedding_249,embedding_250,embedding_251,embedding_252,embedding_253,embedding_254,embedding_255,embedding_256,embedding_257,embedding_258,embedding_259,embedding_260,embedding_261,embedding_262,embedding_263,embedding_264,embedding_265,embedding_266,embedding_267,embedding_268,embedding_269,embedding_270,embedding_271,embedding_272,embedding_273,embedding_274,embedding_275,embedding_276,embedding_277,embedding_278,embedding_279,embedding_280,embedding_281,embedding_282,embedding_283,embedding_284,embedding_285,embedding_286,embedding_287,embedding_288,embedding_289,embedding_290,embedding_291,embedding_292,embedding_293,embedding_294,embedding_295,embedding_296,embedding_297,embedding_298,embedding_299,embedding_300,embedding_301,embedding_302,embedding_303,embedding_304,embedding_305,embedding_306,embedding_307,embedding_308,embedding_309,embedding_310,embedding_311,embedding_312,embedding_313,embedding_314,embedding_315,embedding_316,embedding_317,embedding_318,embedding_319,embedding_320,embedding_321,embedding_322,embedding_323,embedding_324,embedding_325,embedding_326,embedding_327,embedding_328,embedding_329,embedding_330,embedding_331,embedding_332,embedding_333,embedding_334,embedding_335,embedding_336,embedding_337,embedding_338,embedding_339,embedding_340,embedding_341,embedding_342,embedding_343,embedding_344,embedding_345,embedding_346,embedding_347,embedding_348,embedding_349,embedding_350,embedding_351,embedding_352,embedding_353,embedding_354,embedding_355,embedding_356,embedding_357,embedding_358,embedding_359,embedding_360,embedding_361,embedding_362,embedding_363,embedding_364,embedding_365,embedding_366,embedding_367,embedding_368,embedding_369,embedding_370,embedding_371,embedding_372,embedding_373,embedding_374,embedding_375,embedding_376,embedding_377,embedding_378,embedding_379,embedding_380,embedding_381,embedding_382,embedding_383,type_FR,type_NFR
REQ-01,P1,3,2,1,3,1.3,18,0.03099552,0.082017206,-0.032402355,0.043779362,0.024692079,-0.0016247623,-0.021688627,-0.03060964,0.060354557,0.023316445,-0.014830812,-0.05214696,-0.056456175,-0.07371679,0.032047153,-0.07229639,-0.111835964,0.018155428,-0.076733574,0.051760327,-0.094093904,0.032377075,0.04125701,0.030489244,0.013022218,-0.010681786,-0.009626625,0.08014591,-0.09741296,-0.080292605,0.031510808,0.04630253,0.07593382,0.039740697,0.0443868,0.038284518,-0.037913807,0.0116785215,0.045170903,-0.051178563,-0.045957796,0.031010278,6.154127e-05,-0.038223803,0.007415117,0.052628696,-0.07544979,-0.0411258,0.063815445,0.0050313333,0.049653348,-0.028420879,-0.0036161966,0.0557843,-0.037556175,0.034173775,0.01190797,-0.06891794,-0.03845719,0.02887913,0.047507573,0.08759445,0.04627872,-0.0128724445,-0.0038165406,-0.038465634,-0.026006639,-0.023529245,-0.033044573,0.009581236,0.06589183,-0.061873525,-0.11609257,-0.011598421,-0.02588165,0.025109619,0.08078046,0.037301116,0.03542193,0.04941888,-0.016360616,0.057556756,0.0006139286,0.0007236553,-0.046381,0.017683737,-0.04579671,0.020765897,-0.024241848,0.03476655,0.013136521,-0.016177414,0.14870164,-0.01331753,0.011674275,-0.021425208,0.02227573,0.06494492,-0.030076727,0.05634986,0.019744165,-0.04354948,0.013900078,0.02422397,-0.111080706,-0.0028747974,0.012414108,0.10959074,0.053146787,-0.03916987,-0.008390103,-0.0049350155,-0.009427629,-0.04636213,-0.096790284,0.03031794,-0.056297563,0.025065986,0.041067373,-0.0045636604,0.025622575,0.007868559,-0.03352649,0.07116415,-0.03659349,-0.078365974,-0.08210975,2.3189763e-33,0.003432131,-0.04203307,-0.010843559,-0.084926665,0.044025633,0.10043979,-0.0066230013,-0.007994669,-0.03529228,0.063475356,0.042930253,-0.0108650895,-0.10062592,-0.048103727,-0.0584961,-0.045035694,-0.008441054,0.037822317,-0.07422439,-0.06320859,-0.0060236286,0.07308358,-0.020938402,-0.06484391,0.0072737755,0.009008253,0.015279859,-0.0027052504,0.043133784,0.042708218,-0.05439554,0.059982337,-0.052365698,-0.0017307283,-0.001741604,-0.05375992,-0.049275972,-0.0002967379,-0.06560088,0.052555554,0.028761558,0.047059037,-0.012288158,-0.018813541,-0.033482864,0.080181465,0.14162388,0.087127015,-0.015576702,0.039641142,-0.03600927,0.0010473687,0.058450844,-0.013621609,-0.098079555,-0.05501686,0.03752318,-0.049195565,-0.00553246,-0.046882827,0.019690974,0.059786335,0.016588345,0.025474383,-0.051889103,0.06066188,0.08444941,0.03864369,-0.0006262712,-0.021977521,-0.03988988,-0.0427978,-0.0020396875,0.092246585,-0.039524175,-0.04518362,0.012765431,0.033741217,-0.029094087,0.030128606,0.023970187,-0.005227864,0.03016738,0.080108926,0.08923278,-0.017906122,0.043127134,0.00897938,0.07094594,0.030000431,-0.13707739,0.009212652,-0.043438368,0.026900392,0.029881548,-3.3571035e-33,0.026012452,-0.088373065,0.01151382,-0.0985453,-0.05957161,0.01881009,-0.034458388,0.01889438,0.0155700315,0.0618414,0.016623728,0.016084623,-0.018806603,-0.020718478,0.0023048122,-0.015420055,-0.077479705,-0.009984932,-0.07010029,0.017221013,0.0602946,0.020246085,0.008326696,0.06268108,-0.031460844,-0.043719545,-0.039320115,0.064884804,-0.012897785,0.0035861311,-0.07642185,-0.08638786,-0.053896688,0.031857204,0.014487423,-0.06313835,-0.0022869327,-0.036818855,0.022979407,0.07029289,-0.031700686,-0.024776174,0.026405353,0.03825725,0.012450373,-0.08729898,0.059837084,-0.034272026,0.06126539,0.023325348,-0.032737073,-0.0209633,0.031526487,0.0049052774,0.05638369,0.06502874,0.12926064,-0.06637497,0.06848897,-0.08840843,0.022871735,0.12900028,0.03125283,0.00096784707,0.101550266,-0.049419593,0.024895862,-0.07311318,-0.027355414,-0.07965443,-0.029316043,0.05259677,0.02525147,-0.03259912,0.07928408,0.029170513,-0.052919447,-0.048357356,0.087154195,0.01090855,0.047927395,-0.08965264,0.014140527,-0.037425246,-0.046260584,0.012420068,-0.025692862,0.0027722183,-0.041378252,-0.03105498,-0.039353836,0.005633342,0.15197109,0.11213159,-0.09100071,-1.8680984e-08,0.016190588,0.04208734,-0.09012286,-0.011742286,0.07660841,-0.07776377,-0.08608082,0.124325685,0.0097336685,0.05762617,-0.0049017062,0.040896896,-0.07769948,0.031195624,-0.075518824,-0.06611077,-0.045775745,0.08193866,0.007064675,-0.005676945,0.05020432,-0.0035885847,0.067353904,-0.0272122,0.005664794,-0.091962464,0.013137902,0.07299704,0.009712528,0.026535377,-0.019064099,-0.005632017,-0.013996082,0.021375269,0.037137397,-0.0063428646,-0.050384026,0.06091084,-0.06544556,0.052820988,-0.0038650627,-0.017557815,0.014717451,0.025674839,-0.0671353,-0.049985565,-0.010721717,0.033648346,-0.023277365,-0.035400815,-0.0055653476,0.05454636,-0.03468281,0.031839214,-0.05772086,0.00097374147,0.01880577,-0.011849601,-0.083696455,-0.032730266,0.13005489,0.0072940555,0.012843107,-0.061483663,1,0
REQ-02,P1,3,2,1,3,1.3,18,-0.008261137,0.051769625,-0.009456636,0.019407425,-0.009472335,0.06984248,0.0021532774,-0.020218315,0.008105649,0.029883513,0.0040868437,-0.012079945,0.013074973,-0.056389596,-0.041697264,-0.011522339,-0.08847858,0.007670497,0.00525478,0.035580967,-0.059056073,0.0055996273,-0.03287652,0.03487413,0.012129556,-0.004423024,-0.026612934,0.09340111,-0.07868895,-0.03208434,0.06304916,0.023184149,0.08308637,-0.015632678,0.031217469,-0.021673629,-0.040221334,-0.04870229,-0.0012472911,-0.060085114,-0.0038048718,0.018990466,-0.040435508,-0.06631433,0.05402813,0.055083223,-0.041581344,0.008962015,0.03394802,-0.031633325,0.022311483,-0.0064805713,-0.011966413,-0.055582836,-0.072933376,0.070588835,0.0741041,0.014823542,-0.008881128,0.055550076,0.004400376,0.033319738,-0.0032398237,-0.021520663,0.07430372,-0.03665163,-0.012566435,0.023140183,-0.005974656,0.03492038,0.093800716,-0.08776345,-0.033291172,-0.02273166,-0.05011439,-0.008885843,-0.033255454,0.047004327,0.01153757,0.026067771,-0.037893876,0.03523802,-0.03331467,-0.011520191,-0.082385026,0.00655186,-0.07509098,-0.00027927457,0.04411442,0.08965495,0.028473303,-0.030686783,0.102309406,-0.055053636,0.010963169,-0.023831936,0.0031843374,-0.012748326,-0.020107381,0.046322815,0.036304843,0.004193508,-0.09905703,0.024965676,-0.0726286,0.07446653,0.025876286,0.13944341,-0.028018735,-0.02867837,0.020285908,0.00032665068,-0.022417119,-0.039172474,-0.07027435,0.11409746,-0.03261493,0.04238196,-0.039325554,0.056361053,-0.04291793,-0.053092223,-0.056909833,0.0017929397,-0.025164811,-0.021797607,-0.054634817,1.5619008e-33,-0.032897554,-0.06027284,0.014700615,0.014786352,0.10142455,0.113141045,-0.015930219,-0.0040434035,0.004638414,0.04676754,0.09506425,0.0053401804,-0.062831976,-0.08469942,-0.061122146,0.00034557626,0.0031082637,0.037703283,-0.041298725,-0.05979135,0.061452027,0.05406712,0.018363131,-0.015915846,0.02454731,0.08507901,-0.016810738,-0.015707463,0.10372025,0.032324564,-0.027581787,-0.016985921,-0.050117362,0.024858864,-0.016083315,0.003303026,-0.023420356,-0.09304044,-0.06530419,0.025025668,0.05385132,-0.019238679,-0.036755294,-0.042365033,-0.054726154,0.04010536,0.16572534,0.01743411,-0.00032566432,0.02817203,-0.0540115,-0.061361067,0.060356565,-0.052128207,-0.053246677,0.0133896,0.05579863,0.0030436863,0.006327397,-0.07912725,0.053452604,0.0444228,-0.015805675,-0.000583375,-0.022125985,0.03229542,0.015260558,0.031057987,0.026516546,-0.0265544,-0.05517184,0.022141349,-0.018352492,0.06718113,0.016849117,0.008876688,-0.028687734,0.01369743,-0.019467747,0.009673051,0.009317819,0.028134927,-0.04074254,0.098238766,0.116751894,-0.0064638853,-0.00361112,0.04504847,0.113037914,0.052589063,-0.07075165,-0.005810616,0.02501549,0.050807633,-0.046302717,-2.4955552e-33,-0.03433358,-0.105771,0.007909603,-0.06718495,0.007021453,0.02237369,-0.05585542,0.05336035,0.032267235,0.009768931,0.061850984,0.04059136,0.01016006,-0.013754614,0.02454642,0.010714661,0.00838091,-0.09568547,-0.1410458,-0.07631792,-0.03793949,0.025248742,0.09377696,0.10384914,-0.08755331,-0.005694122,-0.044150837,0.09591776,0.04614385,0.07998737,-0.008377534,-0.035996243,-0.029401144,0.061635684,0.029373704,-0.04821977,0.029786013,0.016474769,-0.07767489,0.091555394,-0.027412124,-0.032778207,0.087695815,-0.02350755,0.036281887,-0.046219155,0.016505996,-0.094241425,0.05975777,0.0727338,-0.04210788,-0.08010691,-0.0072870813,-0.024325056,-0.057119954,0.00841924,0.17112114,0.0054475837,0.040382978,-0.010896072,0.096476056,0.079211704,-0.031776376,0.074748494,-0.008299234,-0.07770994,0.01310406,0.0044426452,-0.021259163,-0.040306136,-0.051805295,0.04397658,0.02311682,0.017392201,0.054057702,0.0014855989,-0.0050534196,-0.054452725,0.05006494,-0.078751355,0.046470053,-0.018693862,-0.008479556,0.007865576,-0.033442274,0.013297436,-0.053122785,-0.0311446,0.04335548,0.00084680144,-0.041519906,-0.038206056,0.07881059,0.052764643,-0.14849651,-1.6087702e-08,-0.007524776,0.014279589,0.035544373,0.0016209135,0.0546708,-0.05614375,-0.07539458,0.076666534,-0.0073971753,-0.0502698,0.03518628,-0.021568667,-0.07102209,-0.027693678,-0.027057776,-0.13226932,-0.04397948,0.071197465,0.0052671614,-0.036375895,0.010218756,0.038064055,0.016120065,0.037095822,0.02308459,-0.06504557,0.011947888,0.06658183,0.037306454,0.08687284,-0.025347084,0.04476158,0.056426946,0.031231865,-0.01189409,-0.06605033,-0.0037554654,0.10429784,-0.0702223,0.014898381,-0.015518822,0.05784743,-0.021842739,-0.029458147,-0.08286114,0.0012321996,0.025039384,-0.029911216,0.028779803,-0.068621464,0.016703324,0.03285299,-0.024183767,0.06735154,-0.0475647,-0.024280826,-0.02635656,-0.05158567,-0.11715219,-0.12207871,0.058768414,0.004795137,0.039506856,-0.06272869,1,0
REQ-03,P1,3,2,1,3,1.3,18,-0.032414537,0.011653346,-0.014934828,0.021126242,0.021682184,0.049994994,-0.021089526,-0.03912847,-0.0005988908,-0.020502597,-0.026356746,-0.015052281,-0.0040787915,-0.095403194,-0.016058108,0.015006844,-0.090383165,-0.0055847843,0.022873238,-0.0033711907,-0.04576538,0.03208952,-0.03627676,0.028157003,0.00930655,-0.01408704,-0.023890205,0.0897871,-0.07611014,-0.056883708,0.07497892,0.015870996,0.03471668,-0.008201735,0.044229254,0.036445823,-0.032448266,-0.046058226,0.012989603,-0.039002176,0.028013205,0.024965871,-0.055451635,-0.06988786,0.05423611,0.06724396,-0.06890533,-0.0507623,0.029214619,-0.025198514,0.0040158276,-0.040614426,0.0065197037,-0.034712918,-0.012554062,0.06529288,0.07391908,-0.017246004,-0.011503758,0.056686267,-0.0009971432,0.05099865,0.0022662645,-0.021147316,0.08554394,-0.029796608,-0.007912606,0.023862405,-0.002490419,-0.0012176443,0.071629606,-0.09724253,-0.06436562,-0.035711147,-0.08727736,-0.0002174514,-0.040049855,0.032335196,-0.0013250058,0.040449873,-0.043997776,0.011935467,-0.022445649,0.015850505,-0.0699407,0.017329566,-0.07374903,-0.012243304,0.08840695,0.08919096,0.03480198,-0.040534113,0.10668773,-0.016729916,0.047369484,-0.02868159,0.0057993373,-0.0049761427,-0.024867676,0.045760557,0.009599382,0.000103398364,-0.11711714,0.015667703,-0.0635475,0.09115131,0.011548325,0.15026693,-0.01263701,-0.060340203,0.015147066,-0.03222777,-0.03170772,-0.029112356,-0.036181312,0.079247735,-0.05988633,0.0113703655,-0.04307478,0.029726878,-0.015249879,-0.027767172,-0.048972502,-0.0024384165,-0.04176862,0.0015459555,-0.072076954,2.2567392e-33,-0.010333493,-0.07335383,-0.00048178947,0.0154609755,0.10188779,0.12549695,-0.030568885,-0.009779915,-0.0003293047,0.06002294,0.08834173,0.023171136,-0.06091211,-0.06736373,-0.06514878,-0.03685878,0.038408127,0.083690375,-0.015934763,-0.04330196,0.076085374,0.055131715,-0.0025481798,-0.023021502,-0.020585625,0.08636401,-0.028979635,-0.025460387,0.09018693,0.03918515,-0.032278948,-0.030389052,-0.06270121,0.0038062579,-0.022100626,-0.00019382017,-0.0048563955,-0.0858794,-0.080191836,0.049057554,0.030605542,0.009033638,-0.040039793,-0.07489656,-0.070075065,0.04227145,0.15416119,0.01026411,0.033530697,0.023476036,-0.04312451,-0.053467184,0.08628471,-0.020467952,-0.009554758,0.025208587,0.067730464,0.0071190246,0.06498144,-0.05252697,0.048840586,0.062142223,-0.03352637,0.006670142,0.0131675,0.02353303,0.049461268,0.066423275,-0.0063682464,-0.0032890534,-0.053649142,0.014876442,-0.017666496,0.07019433,0.042874936,-0.04498707,-0.052494355,-0.01114651,-0.012813402,0.016025033,0.031371266,0.013642712,-0.05497259,0.08664004,0.10380171,-0.013950615,-0.00946303,0.043388963,0.08840315,0.04885277,-0.061745793,-0.032202303,0.028394809,0.0704586,-0.08014774,-3.3136466e-33,-0.035269238,-0.07696237,-0.0048883897,-0.056213953,-0.0141321765,0.03153329,0.009085539,0.07228098,0.030049257,-0.002373211,0.09255916,0.06810448,0.00617975,-0.023209084,0.0176113,0.017242882,-0.03223502,-0.09448097,-0.107027315,-0.07513071,0.0019941435,0.029203415,0.06825858,0.086227156,-0.08229951,0.0046754135,-0.065636426,0.09359953,0.036832746,0.07486875,-0.00783212,0.012370324,-0.027528226,0.043368664,0.004743006,-0.01763154,0.035320424,0.023647353,-0.05460538,0.0757263,-0.016161473,-0.0008960731,0.08699952,-0.013124868,0.013887665,0.016691966,-0.019786032,-0.09787724,0.058280375,0.06539116,-0.054289885,-0.052028302,0.017247112,-0.061821938,-0.06266784,-0.009313915,0.10598955,0.007085018,0.049641687,-0.005902582,0.07978817,0.036813337,-0.023918916,0.09997596,-0.029364664,-0.0011362282,0.022788774,0.044437118,-0.016684292,-0.027696641,-0.06886521,0.02860066,0.03405619,0.029008847,0.05394148,-0.003458141,-0.016704982,-0.07236896,0.04844339,-0.035122547,0.029926686,0.004208039,-0.028799431,-0.03708602,-0.023823401,-0.02671476,-0.047736224,-0.027106876,0.044428896,-0.03273223,-0.039882112,-0.066526756,0.07847052,0.037651654,-0.08169041,-1.6612931e-08,-0.00849713,0.009356078,0.05687847,0.014356684,0.07479547,-0.06665849,-0.068497404,0.106875904,0.039919037,-0.06242227,0.038542006,-0.01911177,-0.08267039,0.0057031233,0.00034679196,-0.12970452,-0.054033056,0.047764644,0.03366824,-0.06503563,0.01689091,0.021482246,0.03946733,-0.009853369,0.01540177,-0.07295897,0.010938792,0.03902636,-0.0019466049,0.10158507,-0.04317204,0.052354366,0.024708103,0.03629978,-0.006753328,-0.04602928,-0.034134828,0.09153437,-0.06805429,0.0014429342,-0.05428387,0.06957323,-0.017156929,-0.04515677,-0.07561062,0.018857384,0.015770458,-0.0017246929,0.022590179,-0.084455915,0.043196186,0.037090626,0.021321613,0.056797303,-0.06272943,-0.010166532,-0.024535472,-0.056195654,-0.13769144,-0.14694561,0.07501507,-0.0132687865,0.05289959,-0.09647812,1,0
REQ-04,P1,5,3,2,5,2.0,3,-0.06801172,0.01591906,-0.010640871,0.03334561,0.031978328,0.03197089,-0.046905316,-0.019753575,0.060203135,-0.008189057,0.048675157,0.09911152,-0.0062252027,-0.12783314,-0.002904765,-0.009840174,-0.10341294,-0.029664615,-0.0889354,-0.026221229,-0.09961886,-0.02315038,0.03616903,0.07426768,0.04715759,0.004830428,0.0126489755,0.07757371,-0.00287234,-0.036099527,0.02186045,0.07973554,0.14876562,0.08384933,0.08394861,0.0030201897,-0.07855221,0.024874013,-0.0063478746,0.009613479,-0.0077765333,0.016621042,-0.051654804,-0.011360629,0.0157095,0.05091687,-0.0822385,-0.059486337,0.01974568,0.013684532,0.024214141,0.0101135485,0.019309636,0.037345074,-0.03241251,-0.028856764,0.05200462,0.009499838,-0.013450816,0.020584177,0.15051028,0.049596142,0.04558436,-0.07285358,0.0050332225,0.037374932,-0.04588864,-0.008653109,-0.04338706,-0.035652157,0.06845122,0.022356993,-0.086019605,0.12633924,-0.037777424,0.060826413,0.029219573,-0.018078178,-0.040142544,0.01703338,-0.07212654,0.020941015,0.013126031,-0.005276054,0.018263502,0.014433873,-0.0023948108,0.03671735,0.11939224,0.037552755,-0.014536233,-0.010157542,0.06488558,8.764027e-05,0.024955524,0.0053767986,-0.033887666,0.07035827,-0.068800904,0.0060228994,-0.010052314,0.040750906,-0.008449171,0.07494387,-0.023063334,0.0024646888,0.0015775922,0.052592125,0.04051181,-0.01248303,0.0026895052,0.038892567,-0.022352321,0.0018121059,-0.1110761,0.042298164,0.03365233,0.065646596,-0.007273976,0.0072637317,0.03659992,-0.021053731,-0.03728333,0.043813135,-0.09825975,-0.035722654,0.046863534,1.7963783e-33,-0.06978385,-0.038089726,-0.072319604,-0.010145886,-0.0025997544,-0.066410355,0.00032989943,0.017541911,-0.056612596,0.0109044835,0.055581875,0.0046883784,-0.039197244,-0.013075388,-0.07489374,-0.040458605,-0.031702556,0.009091675,0.044419583,-0.062144972,-0.036360174,0.03711214,-0.052734353,-0.064513646,-0.015342536,0.044650733,0.021943685,0.028828442,0.03021372,-0.0016996483,0.005218931,0.08820666,-0.07742677,0.009612979,-0.04671414,-0.04580431,-0.01938027,-0.03448208,-0.039822847,0.033158444,0.11238193,0.015142038,0.014718115,-0.083181344,-0.024535175,-0.067977294,0.00023219748,0.062225994,0.014042123,0.020164587,-0.0036782245,0.05310958,0.029764052,-0.05733654,-0.14231296,-0.079809874,0.013031631,-0.091289274,0.08702762,-0.0047575645,0.05793816,0.07784296,0.058001522,0.07007819,0.013222325,0.075333394,0.022890564,0.037663378,-0.029092038,0.0016289409,-0.010466266,-0.06086635,-0.035632223,0.031723987,-0.008718894,-0.09938507,0.046946935,-0.025670769,0.029204316,-0.03458564,0.06507159,-0.05831971,0.03501598,0.07827619,0.015689144,-0.026977539,0.0061733103,-0.054108065,0.035629686,0.02137544,0.03111802,-0.08111048,-0.06915447,0.019238861,0.076408386,-2.3933609e-33,0.08795248,-0.029075574,-0.0019012955,-0.055170547,-0.05381886,-0.04816703,-0.034829464,0.10030936,-0.02631333,0.056228492,0.03496848,-0.07268688,-0.07979879,0.0239631,0.076752566,0.048853908,-0.06303199,-0.019967455,-0.00027129226,-0.010728315,0.051076293,0.004431511,0.0729672,0.043087076,-0.07694773,-0.008867708,-0.018953636,0.084541075,-0.0010958218,-0.033235624,-0.0003675129,-0.024183488,-0.022386469,0.033219572,0.032565292,-0.07892834,0.047088042,-0.029036235,0.066634424,-0.037540033,-0.02325621,-0.011815138,0.023364889,0.0757443,-0.005033224,-0.032754403,0.053056262,-0.009346523,0.12948321,0.037721,0.017051848,-0.018394358,-0.0065028933,0.020016173,-0.036914624,0.10488756,0.045581084,0.0145449145,0.009731087,-0.06462819,0.005638719,0.054658506,0.030718619,-0.07682264,0.11047812,-0.035992693,0.012708076,0.043041624,-0.06406248,-0.034545504,0.07197475,0.050565757,0.044518925,-0.04388157,0.0412004,0.02679484,0.0098482,0.017683297,0.012402353,0.0036176809,0.017700246,-0.08723934,-0.016743615,-0.016281692,-0.10955278,0.0200475,-0.081716396,0.013231337,-0.03698605,-0.054646466,-0.05269931,-0.05752816,0.053447902,0.052932303,-0.09834919,-1.786576e-08,0.011434607,0.031636097,-0.06968279,-0.018248087,0.14005585,-0.09923288,-0.032922246,0.07918837,0.00559484,-0.0529454,0.037459683,-0.03667071,-0.06567684,-0.01827404,-0.112147026,-0.08921243,-0.10242705,0.009191784,-0.006100424,0.021402175,-0.022970673,0.029567096,0.1305646,-0.056404926,-0.04976482,-0.01782673,0.010654678,0.048620366,0.00040352356,0.042524967,0.04130941,0.005972667,0.12180758,0.016575461,0.014863055,-0.030137083,0.019978084,0.008515384,-0.049911216,-0.01898702,0.008576957,-0.060453933,-0.104562186,-0.023139138,0.024497258,-0.013792642,-0.01185006,-0.0073333518,-0.042333096,-0.05417523,0.008106119,0.04101476,-0.075662926,0.066055275,-0.04089926,-0.022272428,0.0028752692,-0.028738277,0.05819112,-0.016762018,0.040741913,0.004815011,0.024780048,-0.020582167,1,0
