id,project_id,type,value,effort,risk,stakeholder_priority,priority_score,rank,embedding_0,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,embedding_8,embedding_9,embedding_10,embedding_11,embedding_12,embedding_13,embedding_14,embedding_15,embedding_16,embedding_17,embedding_18,embedding_19,embedding_20,embedding_21,embedding_22,embedding_23,embedding_24,embedding_25,embedding_26,embedding_27,embedding_28,embedding_29,embedding_30,embedding_31,embedding_32,embedding_33,embedding_34,embedding_35,embedding_36,embedding_37,embedding_38,embedding_39,embedding_40,embedding_41,embedding_42,embedding_43,embedding_44,embedding_45,embedding_46,embedding_47,embedding_48,embedding_49,embedding_50,embedding_51,embedding_52,embedding_53,embedding_54,embedding_55,embedding_56,embedding_57,embedding_58,embedding_59,embedding_60,embedding_61,embedding_62,embedding_63,embedding_64,embedding_65,embedding_66,embedding_67,embedding_68,embedding_69,embedding_70,embedding_71,embedding_72,embedding_73,embedding_74,embedding_75,embedding_76,embedding_77,embedding_78,embedding_79,embedding_80,embedding_81,embedding_82,embedding_83,embedding_84,embedding_85,embedding_86,embedding_87,embedding_88,embedding_89,embedding_90,embedding_91,embedding_92,embedding_93,embedding_94,embedding_95,embedding_96,embedding_97,embedding_98,embedding_99,embedding_100,embedding_101,embedding_102,embedding_103,embedding_104,embedding_105,embedding_106,embedding_107,embedding_108,embedding_109,embedding_110,embedding_111,embedding_112,embedding_113,embedding_114,embedding_115,embedding_116,embedding_117,embedding_118,embedding_119,embedding_120,embedding_121,embedding_122,embedding_123,embedding_124,embedding_125,embedding_126,embedding_127,embedding_128,embedding_129,embedding_130,embedding_131,embedding_132,embedding_133,embedding_134,embedding_135,embedding_136,embedding_137,embedding_138,embedding_139,embedding_140,embedding_141,embedding_142,embedding_143,embedding_144,embedding_145,embedding_146,embedding_147,embedding_148,embedding_149,embedding_150,embedding_151,embedding_152,embedding_153,embedding_154,embedding_155,embedding_156,embedding_157,embedding_158,embedding_159,embedding_160,embedding_161,embedding_162,embedding_163,embedding_164,embedding_165,embedding_166,embedding_167,embedding_168,embedding_169,embedding_170,embedding_171,embedding_172,embedding_173,embedding_174,embedding_175,embedding_176,embedding_177,embedding_178,embedding_179,embedding_180,embedding_181,embedding_182,embedding_183,embedding_184,embedding_185,embedding_186,embedding_187,embedding_188,embedding_189,embedding_190,embedding_191,embedding_192,embedding_193,embedding_194,embedding_195,embedding_196,embedding_197,embedding_198,embedding_199,embedding_200,embedding_201,embedding_202,embedding_203,embedding_204,embedding_205,embedding_206,embedding_207,embedding_208,embedding_209,embedding_210,embedding_211,embedding_212,embedding_213,embedding_214,embedding_215,embedding_216,embedding_217,embedding_218,embedding_219,embedding_220,embedding_221,embedding_222,embedding_223,embedding_224,embedding_225,embedding_226,embedding_227,embedding_228,embedding_229,embedding_230,embedding_231,embedding_232,embedding_233,embedding_234,embedding_235,embedding_236,embedding_237,embedding_238,embedding_239,embedding_240,embedding_241,embedding_242,embedding_243,embedding_244,embedding_245,embedding_246
REQ-01,P1,FR,3,2,1,3,1.3,18,0.03099552,0.082017206,-0.032402355,0.043779362,0.024692079,-0.0016247623,-0.021688627,-0.03060964,0.060354557,0.023316445,-0.014830812,-0.05214696,-0.056456175,-0.07371679,0.032047153,-0.07229639,-0.111835964,0.018155428,-0.076733574,0.051760327,-0.094093904,0.032377075,0.04125701,0.030489244,0.013022218,-0.010681786,-0.009626625,0.08014591,-0.09741296,-0.080292605,0.031510808,0.04630253,0.07593382,0.039740697,0.0443868,0.038284518,-0.037913807,0.0116785215,0.045170903,-0.051178563,-0.045957796,0.031010278,0.00006154127,-0.038223803,0.007415117,0.052628696,-0.07544979,-0.0411258,0.063815445,0.0050313333,0.049653348,-0.028420879,-0.0036161966,0.0557843,-0.037556175,0.034173775,0.01190797,-0.06891794,-0.03845719,0.02887913,0.047507573,0.08759445,0.04627872,-0.0128724445,-0.0038165406,-0.038465634,-0.026006639,-0.023529245,-0.033044573,0.009581236,0.06589183,-0.061873525,-0.11609257,-0.011598421,-0.02588165,0.025109619,0.08078046,0.037301116,0.03542193,0.04941888,-0.016360616,0.057556756,0.0006139286,0.0007236553,-0.046381,0.017683737,-0.04579671,0.020765897,-0.024241848,0.03476655,0.013136521,-0.016177414,0.14870164,-0.01331753,0.011674275,-0.021425208,0.02227573,0.06494492,-0.030076727,0.05634986,0.019744165,-0.04354948,0.013900078,0.02422397,-0.111080706,-0.0028747974,0.012414108,0.10959074,0.053146787,-0.03916987,-0.008390103,-0.0049350155,-0.009427629,-0.04636213,-0.096790284,0.03031794,-0.056297563,0.025065986,0.041067373,-0.0045636604,0.025622575,0.007868559,-0.03352649,0.07116415,-0.03659349,-0.078365974,-0.08210975,2.3189763E-33,0.003432131,-0.04203307,-0.010843559,-0.084926665,0.044025633,0.10043979,-0.0066230013,-0.007994669,-0.03529228,0.063475356,0.042930253,-0.0108650895,-0.10062592,-0.048103727,-0.0584961,-0.045035694,-0.008441054,0.037822317,-0.07422439,-0.06320859,-0.0060236286,0.07308358,-0.020938402,-0.06484391,0.0072737755,0.009008253,0.015279859,-0.0027052504,0.043133784,0.042708218,-0.05439554,0.059982337,-0.052365698,-0.0017307283,-0.001741604,-0.05375992,-0.049275972,-0.0002967379,-0.06560088,0.052555554,0.028761558,0.047059037,-0.012288158,-0.018813541,-0.033482864,0.080181465,0.14162388,0.087127015,-0.015576702,0.039641142,-0.03600927,0.0010473687,0.058450844,-0.013621609,-0.098079555,-0.05501686,0.03752318,-0.049195565,-0.00553246,-0.046882827,0.019690974,0.059786335,0.016588345,0.025474383,-0.051889103,0.06066188,0.08444941,0.03864369,-0.0006262712,-0.021977521,-0.03988988,-0.0427978,-0.0020396875,0.092246585,-0.039524175,-0.04518362,0.012765431,0.033741217,-0.029094087,0.030128606,0.023970187,-0.005227864,0.03016738,0.080108926,0.08923278,-0.017906122,0.043127134,0.00897938,0.07094594,0.030000431,-0.13707739,0.009212652,-0.043438368,0.026900392,0.029881548,-3.3571035E-33,0.026012452,-0.088373065,0.01151382,-0.0985453,-0.05957161,0.01881009,-0.034458388,0.01889438,0.0155700315,0.0618414,0.016623728,0.016084623,-0.018806603,-0.020718478,0.0023048122,-0.015420055,-0.077479705,-0.009984932,-0.07010029,0.017221013,0.0602946,0.020246085,0.008326696
REQ-02,P1,FR,3,2,1,3,1.3,18,-0.008261137,0.051769625,-0.009456636,0.019407425,-0.009472335,0.06984248,0.0021532774,-0.020218315,0.008105649,0.029883513,0.0040868437,-0.012079945,0.013074973,-0.056389596,-0.041697264,-0.011522339,-0.08847858,0.007670497,0.00525478,0.035580967,-0.059056073,0.0055996273,-0.03287652,0.03487413,0.012129556,-0.004423024,-0.026612934,0.09340111,-0.07868895,-0.03208434,0.06304916,0.023184149,0.08308637,-0.015632678,0.031217469,-0.021673629,-0.040221334,-0.04870229,-0.0012472911,-0.060085114,-0.0038048718,0.018990466,-0.040435508,-0.06631433,0.05402813,0.055083223,-0.041581344,0.008962015,0.03394802,-0.031633325,0.022311483,-0.0064805713,-0.011966413,-0.055582836,-0.072933376,0.070588835,0.0741041,0.014823542,-0.008881128,0.055550076,0.004400376,0.033319738,-0.0032398237,-0.021520663,0.07430372,-0.03665163,-0.012566435,0.023140183,-0.005974656,0.03492038,0.093800716,-0.08776345,-0.033291172,-0.02273166,-0.05011439,-0.008885843,-0.033255454,0.047004327,0.01153757,0.026067771,-0.037893876,0.03523802,-0.03331467,-0.011520191,-0.082385026,0.00655186,-0.07509098,-0.00027927457,0.04411442,0.08965495,0.028473303,-0.030686783,0.102309406,-0.055053636,0.010963169,-0.023831936,0.0031843374,-0.012748326,-0.020107381,0.046322815,0.036304843,0.004193508,-0.09905703,0.024965676,-0.0726286,0.07446653,0.025876286,0.13944341,-0.028018735,-0.02867837,0.020285908,0.00032665068,-0.022417119,-0.039172474,-0.07027435,0.11409746,-0.03261493,0.04238196,-0.039325554,0.056361053,-0.04291793,-0.053092223,-0.056909833,0.0017929397,-0.025164811,-0.021797607,-0.054634817,1.5619008E-33,-0.032897554,-0.06027284,0.014700615,0.014786352,0.10142455,0.113141045,-0.015930219,-0.0040434035,0.004638414,0.04676754,0.09506425,0.0053401804,-0.062831976,-0.08469942,-0.061122146,0.00034557626,0.0031082637,0.037703283,-0.041298725,-0.05979135,0.061452027,0.05406712,0.018363131,-0.015915846,0.02454731,0.08507901,-0.016810738,-0.015707463,0.10372025,0.032324564,-0.027581787,-0.016985921,-0.050117362,0.024858864,-0.016083315,0.003303026,-0.023420356,-0.09304044,-0.06530419,0.025025668,0.05385132,-0.019238679,-0.036755294,-0.042365033,-0.054726154,0.04010536,0.16572534,0.01743411,-0.00032566432,0.02817203,-0.0540115,-0.061361067,0.060356565,-0.052128207,-0.053246677,0.0133896,0.05579863,0.0030436863,0.006327397,-0.07912725,0.053452604,0.0444228,-0.015805675,-0.000583375,-0.022125985,0.03229542,0.015260558,0.031057987,0.026516546,-0.0265544,-0.05517184,0.022141349,-0.018352492,0.06718113,0.016849117,0.008876688,-0.028687734,0.01369743,-0.019467747,0.009673051,0.009317819,0.028134927,-0.04074254,0.098238766,0.116751894,-0.0064638853,-0.00361112,0.04504847,0.113037914,0.052589063,-0.07075165,-0.005810616,0.02501549,0.050807633,-0.046302717,-2.4955552E-33,-0.03433358,-0.105771,0.007909603,-0.06718495,0.007021453,0.02237369,-0.05585542,0.05336035,0.032267235,0.009768931,0.061850984,0.04059136,0.01016006,-0.013754614,0.02454642,0.010714661,0.00838091,-0.09568547,-0.1410458,-0.07631792,-0.03793949,0.025248742,0.09377696
REQ-03,P1,FR,3,2,1,3,1.3,18,-0.032414537,0.011653346,-0.014934828,0.021126242,0.021682184,0.049994994,-0.021089526,-0.03912847,-0.0005988908,-0.020502597,-0.026356746,-0.015052281,-0.0040787915,-0.095403194,-0.016058108,0.015006844,-0.090383165,-0.0055847843,0.022873238,-0.0033711907,-0.04576538,0.03208952,-0.03627676,0.028157003,0.00930655,-0.01408704,-0.023890205,0.0897871,-0.07611014,-0.056883708,0.07497892,0.015870996,0.03471668,-0.008201735,0.044229254,0.036445823,-0.032448266,-0.046058226,0.012989603,-0.039002176,0.028013205,0.024965871,-0.055451635,-0.06988786,0.05423611,0.06724396,-0.06890533,-0.0507623,0.029214619,-0.025198514,0.0040158276,-0.040614426,0.0065197037,-0.034712918,-0.012554062,0.06529288,0.07391908,-0.017246004,-0.011503758,0.056686267,-0.0009971432,0.05099865,0.0022662645,-0.021147316,0.08554394,-0.029796608,-0.007912606,0.023862405,-0.002490419,-0.0012176443,0.071629606,-0.09724253,-0.06436562,-0.035711147,-0.08727736,-0.0002174514,-0.040049855,0.032335196,-0.0013250058,0.040449873,-0.043997776,0.011935467,-0.022445649,0.015850505,-0.0699407,0.017329566,-0.07374903,-0.012243304,0.08840695,0.08919096,0.03480198,-0.040534113,0.10668773,-0.016729916,0.047369484,-0.02868159,0.0057993373,-0.0049761427,-0.024867676,0.045760557,0.009599382,0.000103398364,-0.11711714,0.015667703,-0.0635475,0.09115131,0.011548325,0.15026693,-0.01263701,-0.060340203,0.015147066,-0.03222777,-0.03170772,-0.029112356,-0.036181312,0.079247735,-0.05988633,0.0113703655,-0.04307478,0.029726878,-0.015249879,-0.027767172,-0.048972502,-0.0024384165,-0.04176862,0.0015459555,-0.072076954,2.2567392E-33,-0.010333493,-0.07335383,-0.00048178947,0.0154609755,0.10188779,0.12549695,-0.030568885,-0.009779915,-0.0003293047,0.06002294,0.08834173,0.023171136,-0.06091211,-0.06736373,-0.06514878,-0.03685878,0.038408127,0.083690375,-0.015934763,-0.04330196,0.076085374,0.055131715,-0.0025481798,-0.023021502,-0.020585625,0.08636401,-0.028979635,-0.025460387,0.09018693,0.03918515,-0.032278948,-0.030389052,-0.06270121,0.0038062579,-0.022100626,-0.00019382017,-0.0048563955,-0.0858794,-0.080191836,0.049057554,0.030605542,0.009033638,-0.040039793,-0.07489656,-0.070075065,0.04227145,0.15416119,0.01026411,0.033530697,0.023476036,-0.04312451,-0.053467184,0.08628471,-0.020467952,-0.009554758,0.025208587,0.067730464,0.0071190246,0.06498144,-0.05252697,0.048840586,0.062142223,-0.03352637,0.006670142,0.0131675,0.02353303,0.049461268,0.066423275,-0.0063682464,-0.0032890534,-0.053649142,0.014876442,-0.017666496,0.07019433,0.042874936,-0.04498707,-0.052494355,-0.01114651,-0.012813402,0.016025033,0.031371266,0.013642712,-0.05497259,0.08664004,0.10380171,-0.013950615,-0.00946303,0.043388963,0.08840315,0.04885277,-0.061745793,-0.032202303,0.028394809,0.0704586,-0.08014774,-3.3136466E-33,-0.035269238,-0.07696237,-0.0048883897,-0.056213953,-0.0141321765,0.03153329,0.009085539,0.07228098,0.030049257,-0.002373211,0.09255916,0.06810448,0.00617975,-0.023209084,0.0176113,0.017242882,-0.03223502,-0.09448097,-0.107027315,-0.07513071,0.0019941435,0.029203415,0.06825858
REQ-04,P1,FR,5,3,2,5,2,3,-0.06801172,0.01591906,-0.010640871,0.03334561,0.031978328,0.03197089,-0.046905316,-0.019753575,0.060203135,-0.008189057,0.048675157,0.09911152,-0.0062252027,-0.12783314,-0.002904765,-0.009840174,-0.10341294,-0.029664615,-0.0889354,-0.026221229,-0.09961886,-0.02315038,0.03616903,0.07426768,0.04715759,0.004830428,0.0126489755,0.07757371,-0.00287234,-0.036099527,0.02186045,0.07973554,0.14876562,0.08384933,0.08394861,0.0030201897,-0.07855221,0.024874013,-0.0063478746,0.009613479,-0.0077765333,0.016621042,-0.051654804,-0.011360629,0.0157095,0.05091687,-0.0822385,-0.059486337,0.01974568,0.013684532,0.024214141,0.0101135485,0.019309636,0.037345074,-0.03241251,-0.028856764,0.05200462,0.009499838,-0.013450816,0.020584177,0.15051028,0.049596142,0.04558436,-0.07285358,0.0050332225,0.037374932,-0.04588864,-0.008653109,-0.04338706,-0.035652157,0.06845122,0.022356993,-0.086019605,0.12633924,-0.037777424,0.060826413,0.029219573,-0.018078178,-0.040142544,0.01703338,-0.07212654,0.020941015,0.013126031,-0.005276054,0.018263502,0.014433873,-0.0023948108,0.03671735,0.11939224,0.037552755,-0.014536233,-0.010157542,0.06488558,0.00008764027,0.024955524,0.0053767986,-0.033887666,0.07035827,-0.068800904,0.0060228994,-0.010052314,0.040750906,-0.008449171,0.07494387,-0.023063334,0.0024646888,0.0015775922,0.052592125,0.04051181,-0.01248303,0.0026895052,0.038892567,-0.022352321,0.0018121059,-0.1110761,0.042298164,0.03365233,0.065646596,-0.007273976,0.0072637317,0.03659992,-0.021053731,-0.03728333,0.043813135,-0.09825975,-0.035722654,0.046863534,1.7963783E-33,-0.06978385,-0.038089726,-0.072319604,-0.010145886,-0.0025997544,-0.066410355,0.00032989943,0.017541911,-0.056612596,0.0109044835,0.055581875,0.0046883784,-0.039197244,-0.013075388,-0.07489374,-0.040458605,-0.031702556,0.009091675,0.044419583,-0.062144972,-0.036360174,0.03711214,-0.052734353,-0.064513646,-0.015342536,0.044650733,0.021943685,0.028828442,0.03021372,-0.0016996483,0.005218931,0.08820666,-0.07742677,0.009612979,-0.04671414,-0.04580431,-0.01938027,-0.03448208,-0.039822847,0.033158444,0.11238193,0.015142038,0.014718115,-0.083181344,-0.024535175,-0.067977294,0.00023219748,0.062225994,0.014042123,0.020164587,-0.0036782245,0.05310958,0.029764052,-0.05733654,-0.14231296,-0.079809874,0.013031631,-0.091289274,0.08702762,-0.0047575645,0.05793816,0.07784296,0.058001522,0.07007819,0.013222325,0.075333394,0.022890564,0.037663378,-0.029092038,0.0016289409,-0.010466266,-0.06086635,-0.035632223,0.031723987,-0.008718894,-0.09938507,0.046946935,-0.025670769,0.029204316,-0.03458564,0.06507159,-0.05831971,0.03501598,0.07827619,0.015689144,-0.026977539,0.0061733103,-0.054108065,0.035629686,0.02137544,0.03111802,-0.08111048,-0.06915447,0.019238861,0.076408386,-2.3933609E-33,0.08795248,-0.029075574,-0.0019012955,-0.055170547,-0.05381886,-0.04816703,-0.034829464,0.10030936,-0.02631333,0.056228492,0.03496848,-0.07268688,-0.07979879,0.0239631,0.076752566,0.048853908,-0.06303199,-0.019967455,-0.00027129226,-0.010728315,0.051076293,0.004431511,0.0729672
REQ-05,P1,FR,4,2,1,4,1.6,13,-0.025175875,0.05502304,0.043486495,0.024340948,0.08253288,0.071246974,0.018412884,0.03976751,-0.0019642469,-0.15690069,-0.0063237143,0.008190904,-0.028833773,-0.028877622,-0.011680066,-0.042376794,-0.036672607,0.012695614,-0.022069728,-0.06280353,-0.074563645,-0.037489526,0.033795323,-0.02080188,-0.09247743,-0.044227827,-0.05279358,0.058804996,0.029006392,-0.04850572,-0.04756605,0.111768894,0.09040831,0.11197143,0.005665237,-0.09893191,-0.11531627,0.04809764,-0.009924634,-0.072364606,-0.021674694,-0.023546644,-0.044713445,0.0038101783,0.025451569,0.009623531,-0.028329812,-0.039428454,0.09024225,-0.069165446,-0.063398145,-0.012681613,-0.026741168,0.06327126,-0.052284773,-0.01757815,-0.096705,0.006676698,-0.055006687,-0.034896165,0.116036706,-0.034580912,0.0030239192,-0.038090132,0.01899447,0.0046548285,-0.012839616,0.012745824,0.025586834,-0.008163689,0.031395342,0.01971314,-0.10135955,0.08140723,-0.032186203,0.039469622,0.06413904,0.0071148747,0.030175354,-0.0025624163,-0.08620166,-0.05071002,-0.0037070175,0.006730845,0.050798293,-0.04306167,0.013215257,-0.061088923,0.09396789,0.0058465237,-0.05068705,-0.056011185,0.038435373,-0.037405193,-0.031568035,0.031916056,0.040440984,0.049422514,0.04359387,-0.0060024722,0.07675669,0.04855847,0.06090476,0.016541677,-0.10195782,0.053054366,0.0099069895,0.07532147,0.025461538,-0.07983204,-0.041482672,0.079280674,0.022979043,-0.074518286,-0.12275274,-0.0104870275,-0.051067512,-0.012319642,0.04116248,0.02646795,-0.049466435,-0.04026145,0.0030450118,-0.00065169384,0.03182357,0.009333481,-0.059598073,1.5494562E-33,-0.013791783,0.046481237,-0.013629575,-0.006439772,-0.07230046,0.019775152,0.05088886,0.03648462,-0.041006055,0.019523177,-0.06939162,0.01641704,-0.10082591,-0.07698424,0.021534726,-0.011814072,-0.0662596,0.029744947,-0.06262381,-0.10720602,-0.037210364,0.07898052,0.002826781,-0.018251507,0.09954916,-0.031709507,-0.025982419,-0.015101816,-0.016712654,0.043676585,-0.023345087,0.085876726,-0.10924527,0.021313123,-0.015127928,-0.0060881604,-0.11590979,0.012859209,0.006379177,0.014068413,-0.010367689,0.025079563,0.016951965,-0.09009394,-0.05668826,0.0049904385,-0.030654972,0.039223295,-0.008787697,0.045349184,-0.012408414,-0.008655876,-0.025323544,0.0140495915,0.009996366,0.0769176,0.044308234,0.058484398,-0.036148336,0.029600231,-0.034311827,0.02097274,0.06861419,0.02947248,-0.014571494,0.07333672,0.04746018,0.030598206,0.038868155,0.10150766,0.047965232,-0.055793513,0.010836616,0.060720976,0.05146597,-0.04914352,0.018349005,0.0006739599,0.032423228,-0.01415642,-0.012282336,-0.029517371,0.03666765,0.075921565,0.0050017433,-0.03896893,0.027526611,-0.08599573,0.054209165,-0.003281394,-0.050242838,0.036864746,-0.13859504,0.014795922,0.024957577,-1.6127841E-33,0.036583025,-0.101301275,0.07133535,-0.026232123,0.0012466729,-0.015495072,-0.015401233,-0.042106416,0.014107801,0.10580111,0.00016669612,-0.03672775,0.018899497,-0.004113202,-0.095676474,0.051560897,0.007744872,-0.049765207,-0.037263174,0.02885457,-0.009628417,-0.015074261,-0.016540388
REQ-06,P1,FR,5,4,4,5,1.9,5,-0.016286936,-0.025908431,-0.040037822,-0.030126149,-0.06456195,0.030217728,0.1133588,0.044716716,-0.023785431,0.021941502,0.057447612,0.02108746,0.05877713,-0.05279516,-0.004239611,-0.06838573,0.050274972,-0.021410493,-0.041393183,-0.018435063,-0.15546702,-0.015764974,0.03925744,0.0489221,-0.038548894,-0.06192408,-0.0031403075,0.060943007,-0.032767083,-0.025830576,-0.043286245,0.045735747,0.07482587,0.046059348,0.01064697,-0.09821289,-0.011933411,0.026854744,-0.0064685037,-0.060682815,0.019736536,-0.07129271,-0.0672748,0.07033022,0.050825324,0.013552122,-0.06698089,0.021426773,0.034222938,0.013510797,0.026329469,-0.04476256,0.08834525,0.07053451,-0.020906908,0.020985415,0.039037842,0.07846196,-0.08607792,-0.0027190065,0.11170691,0.03076743,0.034939528,-0.044458237,-0.060317945,0.034820456,0.012743297,0.030448388,0.017702645,-0.0027502822,-0.02389325,0.080579504,-0.09848153,0.014169605,-0.07629676,0.016090197,0.045390107,0.039996516,-0.010953433,-0.021061163,-0.07401439,-0.015388888,0.01530835,-0.01608999,0.03608801,-0.0637016,-0.0010097612,0.032720517,0.030331595,-0.039524857,0.009669767,0.05456445,0.05394783,-0.1263933,-0.085653685,0.042911455,-0.030153312,0.03621465,0.060251657,0.007404608,0.07020348,0.10864469,-0.032837726,0.040243056,-0.043377936,0.040946577,-0.020615524,0.036718193,-0.048655644,-0.026421,0.05753088,0.08889468,0.0053089596,-0.056015253,-0.09496673,0.033104718,-0.005948682,-0.034685325,-0.030960903,0.041856863,0.03351992,0.027075069,0.00753146,0.046158165,-0.0035324416,0.0022690939,0.06160201,1.6826801E-33,-0.05955872,-0.016071625,0.016636949,-0.04171726,-0.03267779,-0.04983699,-0.029430678,-0.0066641103,0.036434818,-0.0186198,-0.045209654,0.046705958,-0.04947995,-0.0990935,-0.027243836,0.00092153973,-0.015157668,0.049503196,0.094217815,-0.05457866,-0.025767578,-0.012698257,0.003270895,0.011957596,0.14632949,-0.013055636,-0.015913231,0.018336382,0.06461979,0.015163198,0.06779352,0.04558449,-0.069013685,0.08469862,-0.027734952,-0.06688322,-0.11520348,0.0055507994,-0.048105396,-0.027865963,0.015140336,0.017397007,-0.049108952,-0.01643527,-0.11938841,0.020253511,0.0068535586,0.02225536,0.0066186595,0.02641737,0.004234567,-0.021508493,-0.016043266,-0.044282537,-0.088645,0.07329596,0.032794252,-0.07739218,0.031457674,-0.035966396,-0.029483795,-0.061135624,0.044070125,0.017177142,0.018220624,0.016467832,0.027873008,-0.050326742,-0.0067227157,0.06129254,0.020590164,-0.0057784165,0.037054423,0.04858578,-0.021507623,-0.020806655,0.03996388,-0.03887639,-0.08269571,0.05223299,0.033977367,-0.0798164,0.024751436,0.036332935,0.09747504,0.042185754,0.014077969,0.007661116,-0.02799155,0.032438908,0.016985383,0.0038304224,-0.05180307,0.041862905,0.08400345,-1.8011053E-33,0.07128111,-0.036151294,0.044437118,0.0014375164,0.005008258,0.013016112,-0.07946696,0.058095835,-0.042523846,0.08103304,-0.023281131,-0.047360085,-0.061671913,-0.00019955053,-0.021920959,0.0031609277,0.012137319,-0.06474853,-0.032977745,0.07874965,-0.012116491,0.020992234,0.0134137515
REQ-07,P1,FR,3,1,1,3,1,32,-0.0496631,-0.036705192,-0.122459196,0.030961335,0.02453442,0.0029856516,0.00963934,0.018181907,-0.08595616,0.01090632,0.002836316,-0.008433948,-0.02150813,-0.0124125,-0.030648628,-0.026059205,-0.052707437,-0.05829427,0.008547434,-0.02246172,0.0017186304,0.011054122,-0.0011509336,-0.019921146,0.10027796,-0.06554121,0.022630855,0.03407725,0.07893526,-0.048906457,0.051119417,0.033895563,0.07695701,0.060637686,0.053337872,0.039446864,-0.0016532801,0.007970281,0.020983111,0.0033676776,-0.06578548,0.028084408,0.018933192,-0.056671515,-0.00060711853,0.015570721,0.01321544,-0.05793309,-0.054754794,0.06890813,-0.026865149,-0.094315134,-0.06341333,-0.014986257,0.04531978,0.03460195,-0.015328446,-0.08473139,-0.03436198,0.014590203,0.03536584,-0.022792423,-0.095710054,-0.05758721,0.05102819,0.039745342,0.056607917,0.06597378,-0.024014814,-0.01968961,0.012763002,-0.12046656,-0.08864456,-0.057887167,0.008150047,-0.010222127,0.07116106,0.073268436,0.09843705,-0.06358976,-0.018133456,-0.014315512,0.025542447,-0.03275448,-0.04620985,-0.019801136,0.02632163,0.08481149,0.05758262,0.014114296,0.06747726,0.002009223,0.03269211,-0.02113599,-0.041219246,0.019143693,-0.03681953,-0.0033399651,0.042396538,0.09667283,0.02304167,-0.0061501525,0.08154899,-0.019045219,-0.13592556,0.045186143,0.0142346,0.14039889,0.009182913,0.0028209288,-0.01259427,0.04880499,-0.0033147663,-0.055248473,-0.016467117,0.07023307,-0.004402667,-0.060413398,-0.05374032,0.078241624,0.00775402,0.06900206,0.0130287,0.025596377,-0.11434673,-0.019083722,-0.09214316,2.3091257E-33,0.008212575,-0.068512805,-0.055357177,-0.047747854,0.0369274,0.108267486,0.011471007,0.015293947,-0.088098094,0.040809516,0.0048927357,0.051108792,-0.04189722,0.045789193,-0.058176648,-0.020038016,-0.114540674,0.0027876007,-0.012467578,0.031097818,0.07076478,-0.06826284,0.04785407,-0.027796099,0.09339079,0.027042836,0.041443095,0.012587266,0.04409987,0.06928414,0.04634549,-0.028089441,-0.04020537,-0.027931001,-0.0336069,-0.030546235,-0.03224975,-0.03553048,0.030908957,-0.038545005,-0.019938637,0.012607736,0.0014290173,0.010121358,-0.0057135965,0.09131755,0.15979385,0.042790394,0.10260105,0.0022007488,-0.029076625,-0.003220864,-0.087030075,-0.0013291254,-0.019015264,0.03364395,-0.038271483,0.018045189,-0.008021109,-0.06490811,0.00473394,0.10084053,-0.0023621973,-0.013788059,-0.04388384,0.066387415,-0.049598087,-0.0048173666,0.028267402,-0.025489135,-0.088821836,-0.052226,0.016731212,0.08280091,-0.04620984,-0.053623214,0.052486036,0.027564526,-0.022212429,0.03379932,-0.08595297,0.055875666,0.0073161824,0.037337307,-0.012392501,-0.045639127,0.042851523,0.016916558,-0.002073516,-0.016899375,-0.07118534,0.037506036,0.01722461,0.046701882,0.06559838,-3.5161262E-33,0.050084308,-0.012226897,-0.05870272,0.020652289,-0.01572675,0.02937488,0.01135596,-0.09905032,0.014215381,0.07487917,0.040667932,0.068736814,0.030625397,0.02565182,0.07077507,-0.11770054,-0.006216385,-0.050045848,-0.004097631,-0.055435464,0.049417567,0.09377424,-0.0070890356
